Current Disposal Year;Current Disposal Month;Current Disposal Month Name;Gender;Age Group;Ethnicity (4+1);Offence Group;Current Disposal;Offence Count
2019;2;February;Female;Adult;Not Recorded;Assault;No Further Action;3
2019;2;February;Female;Adult;Not Recorded;Drug Possession;Out of Court;1
2019;2;February;Female;Adult;Not Recorded;Drug Supply;Other Disposals;1
2019;2;February;Female;Adult;Not Recorded;Other Offence;No Further Action;5
2019;2;February;Female;Adult;Not Recorded;Other Offence;Other Disposals;1
2019;2;February;Female;Adult;Not Recorded;Other Offence;Out of Court;1
2019;2;February;Female;Adult;Not Recorded;Other Offence;Prosecution;3
2019;2;February;Female;Adult;Not Recorded;Other Offence;To Court;2
2019;2;February;Female;Adult;Other ;Assault;No Further Action;4
2019;2;February;Female;Adult;Other ;Assault;Out of Court;1
2019;2;February;Female;Adult;Other ;Assault;Prosecution;1
2019;2;February;Female;Adult;Other ;Drug Possession;No Further Action;1
2019;2;February;Female;Adult;Other ;Other Offence;No Further Action;1
2019;2;February;Female;Adult;Other ;Other Offence;Out of Court;1
2019;2;February;Female;Adult;Other ;Other Offence;Prosecution;3
2019;2;February;Female;Adult;Other ;Other Offence;To Court;2
2019;2;February;Female;Adult;Other ;Robbery;No Further Action;1
2019;2;February;Female;Adult;White;Assault;No Further Action;215
2019;2;February;Female;Adult;White;Assault;Other Disposals;8
2019;2;February;Female;Adult;White;Assault;Out of Court;26
2019;2;February;Female;Adult;White;Assault;Prosecution;54
2019;2;February;Female;Adult;White;Drug Possession;No Further Action;20
2019;2;February;Female;Adult;White;Drug Possession;Other Disposals;1
2019;2;February;Female;Adult;White;Drug Possession;Out of Court;16
2019;2;February;Female;Adult;White;Drug Possession;Prosecution;18
2019;2;February;Female;Adult;White;Drug Supply;No Further Action;9
2019;2;February;Female;Adult;White;Drug Supply;Other Disposals;1
2019;2;February;Female;Adult;White;Drug Supply;Prosecution;3
2019;2;February;Female;Adult;White;Drugs - Other;No Further Action;6
2019;2;February;Female;Adult;White;Drugs - Other;Prosecution;9
2019;2;February;Female;Adult;White;Murder;No Further Action;1
2019;2;February;Female;Adult;White;Murder;Prosecution;2
2019;2;February;Female;Adult;White;Other Offence;No Further Action;175
2019;2;February;Female;Adult;White;Other Offence;Other Disposals;46
2019;2;February;Female;Adult;White;Other Offence;Out of Court;42
2019;2;February;Female;Adult;White;Other Offence;Prosecution;178
2019;2;February;Female;Adult;White;Other Offence;To Court;89
2019;2;February;Female;Adult;White;Robbery;No Further Action;4
2019;2;February;Female;Adult;White;Robbery;Other Disposals;1
2019;2;February;Female;Adult;White;Robbery;Prosecution;3
2019;2;February;Female;Adult;White;Sexual Offences;No Further Action;5
2019;2;February;Female;Adult;White;Sexual Offences;Other Disposals;2
2019;2;February;Female;Adult;White;Sexual Offences;Out of Court;3
2019;2;February;Female;Adult;White;Sexual Offences;Prosecution;1
2019;2;February;Female;Adult;White;Weapons;No Further Action;11
2019;2;February;Female;Adult;White;Weapons;Out of Court;1
2019;2;February;Female;Adult;White;Weapons;Prosecution;6
2019;2;February;Female;Youth;Asian;Assault;No Further Action;5
2019;2;February;Female;Youth;Asian;Drug Possession;Prosecution;1
2019;2;February;Female;Youth;Asian;Drug Supply;No Further Action;1
2019;2;February;Female;Youth;Asian;Drugs - Other;Prosecution;1
2019;2;February;Female;Youth;Asian;Other Offence;No Further Action;6
2019;2;February;Female;Youth;Asian;Other Offence;Prosecution;1
2019;2;February;Female;Youth;Asian;Other Offence;To Court;1
2019;2;February;Female;Youth;Asian;Robbery;Prosecution;1
2019;2;February;Female;Youth;Asian;Weapons;Other Disposals;1
2019;2;February;Female;Youth;Black;Assault;No Further Action;7
2019;2;February;Female;Youth;Black;Assault;Other Disposals;1
2019;2;February;Female;Youth;Black;Assault;Prosecution;11
2019;2;February;Female;Youth;Black;Drug Possession;No Further Action;1
2019;2;February;Female;Youth;Black;Drug Possession;Prosecution;4
2019;2;February;Female;Youth;Black;Other Offence;No Further Action;23
2019;2;February;Female;Youth;Black;Other Offence;Other Disposals;2
2019;2;February;Female;Youth;Black;Other Offence;Out of Court;2
2019;2;February;Female;Youth;Black;Other Offence;Prosecution;7
2019;2;February;Female;Youth;Black;Other Offence;To Court;2
2019;2;February;Female;Youth;Black;Robbery;No Further Action;1
2019;2;February;Female;Youth;Black;Robbery;Prosecution;2
2019;2;February;Female;Youth;Black;Weapons;No Further Action;2
2019;2;February;Female;Youth;Black;Weapons;Prosecution;1
2019;2;February;Female;Youth;Not Recorded;Assault;Prosecution;1
2019;2;February;Female;Youth;Other ;Assault;No Further Action;1
2019;2;February;Female;Youth;Other ;Drug Possession;No Further Action;1
2019;2;February;Female;Youth;White;Assault;No Further Action;21
2019;2;February;Female;Youth;White;Assault;Other Disposals;1
2019;2;February;Female;Youth;White;Assault;Prosecution;5
2019;2;February;Female;Youth;White;Drug Possession;No Further Action;8
2019;2;February;Female;Youth;White;Drug Possession;Other Disposals;1
2019;2;February;Female;Youth;White;Drug Possession;Out of Court;2
2019;2;February;Female;Youth;White;Drug Possession;Prosecution;1
2019;2;February;Female;Youth;White;Drug Supply;No Further Action;1
2019;2;February;Female;Youth;White;Other Offence;No Further Action;25
2019;2;February;Female;Youth;White;Other Offence;Other Disposals;4
2019;2;February;Female;Youth;White;Other Offence;Out of Court;2
2019;2;February;Female;Youth;White;Other Offence;Prosecution;3
2019;2;February;Female;Youth;White;Other Offence;To Court;1
2019;2;February;Female;Youth;White;Robbery;No Further Action;2
2019;2;February;Female;Youth;White;Robbery;Other Disposals;1
2019;2;February;Female;Youth;White;Robbery;Prosecution;1
2019;2;February;Female;Youth;White;Sexual Offences;Other Disposals;1
2019;2;February;Female;Youth;White;Weapons;No Further Action;3
2019;2;February;Female;Youth;White;Weapons;Prosecution;2
2019;2;February;Male;Adult;Asian;Assault;No Further Action;300
2019;2;February;Male;Adult;Asian;Assault;Other Disposals;3
2019;2;February;Male;Adult;Asian;Assault;Out of Court;40
2019;2;February;Male;Adult;Asian;Assault;Prosecution;92
2019;2;February;Male;Adult;Asian;Drug Possession;No Further Action;46
2019;2;February;Male;Adult;Asian;Drug Possession;Other Disposals;1
2019;2;February;Male;Adult;Asian;Drug Possession;Out of Court;36
2019;2;February;Male;Adult;Asian;Drug Possession;Prosecution;100
2019;2;February;Male;Adult;Asian;Drug Supply;No Further Action;49
2019;2;February;Male;Adult;Asian;Drug Supply;Other Disposals;4
2019;2;February;Male;Adult;Asian;Drug Supply;Out of Court;1
2019;2;February;Male;Adult;Asian;Drug Supply;Prosecution;26
2019;2;February;Male;Adult;Asian;Drugs - Other;No Further Action;12
2019;2;February;Male;Adult;Asian;Drugs - Other;Prosecution;21
2019;2;February;Male;Adult;Asian;Murder;No Further Action;3
2019;2;February;Male;Adult;Asian;Murder;Prosecution;2
2019;2;February;Male;Adult;Asian;Other Offence;No Further Action;410
2019;2;February;Male;Adult;Asian;Other Offence;Other Disposals;89
2019;2;February;Male;Adult;Asian;Other Offence;Out of Court;38
2019;2;February;Male;Adult;Asian;Other Offence;Prosecution;288
2019;2;February;Male;Adult;Asian;Other Offence;To Court;73
2019;2;February;Male;Adult;Asian;Robbery;No Further Action;10
2019;2;February;Male;Adult;Asian;Robbery;Prosecution;6
2019;2;February;Male;Adult;Asian;Sexual Offences;No Further Action;41
2019;2;February;Male;Adult;Asian;Sexual Offences;Other Disposals;2
2019;2;February;Male;Adult;Asian;Sexual Offences;Out of Court;2
2019;2;February;Male;Adult;Asian;Sexual Offences;Prosecution;16
2019;2;February;Male;Adult;Asian;Sexual Offences;Released Under Investigation;1
2019;2;February;Male;Adult;Asian;Weapons;No Further Action;43
2019;2;February;Male;Adult;Asian;Weapons;Other Disposals;1
2019;2;February;Male;Adult;Asian;Weapons;Out of Court;2
2019;2;February;Male;Adult;Asian;Weapons;Prosecution;42
2019;2;February;Male;Adult;Black;Assault;No Further Action;470
2019;2;February;Male;Adult;Black;Assault;Other Disposals;18
2019;2;February;Male;Adult;Black;Assault;Out of Court;28
2019;2;February;Male;Adult;Black;Assault;Prosecution;254
2019;2;February;Male;Adult;Black;Assault;To Court;1
2019;2;February;Male;Adult;Black;Drug Possession;No Further Action;117
2019;2;February;Male;Adult;Black;Drug Possession;Other Disposals;8
2019;2;February;Male;Adult;Black;Drug Possession;Out of Court;86
2019;2;February;Male;Adult;Black;Drug Possession;Prosecution;258
2019;2;February;Male;Adult;Black;Drug Possession;Released Under Investigation;1
2019;2;February;Male;Adult;Black;Drug Supply;No Further Action;134
2019;2;February;Male;Adult;Black;Drug Supply;Other Disposals;11
2019;2;February;Male;Adult;Black;Drug Supply;Out of Court;3
2019;2;February;Male;Adult;Black;Drug Supply;Prosecution;67
2019;2;February;Male;Adult;Black;Drug Supply;Released Under Investigation;1
2019;2;February;Male;Adult;Black;Drugs - Other;No Further Action;55
2019;2;February;Male;Adult;Black;Drugs - Other;Other Disposals;8
2019;2;February;Male;Adult;Black;Drugs - Other;Out of Court;1
2019;2;February;Male;Adult;Black;Drugs - Other;Prosecution;45
2019;2;February;Male;Adult;Black;Murder;No Further Action;20
2019;2;February;Male;Adult;Black;Murder;Prosecution;6
2019;2;February;Male;Adult;Black;Other Offence;No Further Action;752
2019;2;February;Male;Adult;Black;Other Offence;Other Disposals;160
2019;2;February;Male;Adult;Black;Other Offence;Out of Court;78
2019;2;February;Male;Adult;Black;Other Offence;Prosecution;661
2019;2;February;Male;Adult;Black;Other Offence;Released Under Investigation;1
2019;2;February;Male;Adult;Black;Other Offence;To Court;219
2019;2;February;Male;Adult;Black;Robbery;No Further Action;29
2019;2;February;Male;Adult;Black;Robbery;Other Disposals;2
2019;2;February;Male;Adult;Black;Robbery;Prosecution;17
2019;2;February;Male;Adult;Black;Robbery;Released Under Investigation;1
2019;2;February;Male;Adult;Black;Sexual Offences;No Further Action;79
2019;2;February;Male;Adult;Black;Sexual Offences;Other Disposals;5
2019;2;February;Male;Adult;Black;Sexual Offences;Out of Court;1
2019;2;February;Male;Adult;Black;Sexual Offences;Prosecution;31
2019;2;February;Male;Adult;Black;Sexual Offences;Released Under Investigation;3
2019;2;February;Male;Adult;Black;Weapons;No Further Action;109
2019;2;February;Male;Adult;Black;Weapons;Other Disposals;3
2019;2;February;Male;Adult;Black;Weapons;Out of Court;4
2019;2;February;Male;Adult;Black;Weapons;Prosecution;137
2019;2;February;Male;Adult;Not Recorded;Assault;No Further Action;11
2019;2;February;Male;Adult;Not Recorded;Assault;Prosecution;7
2019;2;February;Male;Adult;Not Recorded;Drug Possession;No Further Action;2
2019;2;February;Male;Adult;Not Recorded;Drug Possession;Out of Court;1
2019;2;February;Male;Adult;Not Recorded;Drug Possession;Prosecution;5
2019;2;February;Male;Adult;Not Recorded;Drug Supply;No Further Action;4
2019;2;February;Male;Adult;Not Recorded;Drugs - Other;Other Disposals;1
2019;2;February;Male;Adult;Not Recorded;Drugs - Other;Prosecution;2
2019;2;February;Male;Adult;Not Recorded;Other Offence;No Further Action;24
2019;2;February;Male;Adult;Not Recorded;Other Offence;Other Disposals;8
2019;2;February;Male;Adult;Not Recorded;Other Offence;Out of Court;3
2019;2;February;Male;Adult;Not Recorded;Other Offence;Prosecution;24
2019;2;February;Male;Adult;Not Recorded;Other Offence;To Court;7
2019;2;February;Male;Adult;Not Recorded;Sexual Offences;No Further Action;3
2019;2;February;Male;Adult;Not Recorded;Sexual Offences;Released Under Investigation;1
2019;2;February;Male;Adult;Not Recorded;Weapons;No Further Action;1
2019;2;February;Male;Adult;Not Recorded;Weapons;Prosecution;2
2019;2;February;Male;Adult;Other ;Assault;No Further Action;45
2019;2;February;Male;Adult;Other ;Assault;Other Disposals;1
2019;2;February;Male;Adult;Other ;Assault;Prosecution;14
2019;2;February;Male;Adult;Other ;Drug Possession;No Further Action;11
2019;2;February;Male;Adult;Other ;Drug Possession;Out of Court;14
2019;2;February;Male;Adult;Other ;Drug Possession;Prosecution;19
2019;2;February;Male;Adult;Other ;Drug Supply;No Further Action;9
2019;2;February;Male;Adult;Other ;Drug Supply;Prosecution;3
2019;2;February;Male;Adult;Other ;Drugs - Other;No Further Action;3
2019;2;February;Male;Adult;Other ;Drugs - Other;Prosecution;7
2019;2;February;Male;Adult;Other ;Murder;No Further Action;1
2019;2;February;Male;Adult;Other ;Murder;Prosecution;2
2019;2;February;Male;Adult;Other ;Other Offence;No Further Action;98
2019;2;February;Male;Adult;Other ;Other Offence;Other Disposals;26
2019;2;February;Male;Adult;Other ;Other Offence;Out of Court;9
2019;2;February;Male;Adult;Other ;Other Offence;Prosecution;60
2019;2;February;Male;Adult;Other ;Other Offence;To Court;19
2019;2;February;Male;Adult;Other ;Robbery;No Further Action;2
2019;2;February;Male;Adult;Other ;Robbery;Prosecution;1
2019;2;February;Male;Adult;Other ;Sexual Offences;No Further Action;10
2019;2;February;Male;Adult;Other ;Sexual Offences;Prosecution;2
2019;2;February;Male;Adult;Other ;Weapons;No Further Action;5
2019;2;February;Male;Adult;Other ;Weapons;Prosecution;6
2019;2;February;Male;Adult;White;Assault;No Further Action;810
2019;2;February;Male;Adult;White;Assault;Other Disposals;27
2019;2;February;Male;Adult;White;Assault;Out of Court;89
2019;2;February;Male;Adult;White;Assault;Prosecution;422
2019;2;February;Male;Adult;White;Drug Possession;No Further Action;119
2019;2;February;Male;Adult;White;Drug Possession;Other Disposals;5
2019;2;February;Male;Adult;White;Drug Possession;Out of Court;133
2019;2;February;Male;Adult;White;Drug Possession;Prosecution;204
2019;2;February;Male;Adult;White;Drug Supply;No Further Action;67
2019;2;February;Male;Adult;White;Drug Supply;Other Disposals;7
2019;2;February;Male;Adult;White;Drug Supply;Out of Court;1
2019;2;February;Male;Adult;White;Drug Supply;Prosecution;37
2019;2;February;Male;Adult;White;Drug Supply;Released Under Investigation;1
2019;2;February;Male;Adult;White;Drugs - Other;No Further Action;48
2019;2;February;Male;Adult;White;Drugs - Other;Other Disposals;5
2019;2;February;Male;Adult;White;Drugs - Other;Out of Court;4
2019;2;February;Male;Adult;White;Drugs - Other;Prosecution;63
2019;2;February;Male;Adult;White;Murder;No Further Action;3
2019;2;February;Male;Adult;White;Murder;Other Disposals;2
2019;2;February;Male;Adult;White;Murder;Prosecution;13
2019;2;February;Male;Adult;White;Murder;Released Under Investigation;1
2019;2;February;Male;Adult;White;Other Offence;No Further Action;1.254
2019;2;February;Male;Adult;White;Other Offence;Other Disposals;304
2019;2;February;Male;Adult;White;Other Offence;Out of Court;203
2019;2;February;Male;Adult;White;Other Offence;Prosecution;1.140
2019;2;February;Male;Adult;White;Other Offence;Released Under Investigation;3
2019;2;February;Male;Adult;White;Other Offence;To Court;377
2019;2;February;Male;Adult;White;Robbery;No Further Action;40
2019;2;February;Male;Adult;White;Robbery;Other Disposals;2
2019;2;February;Male;Adult;White;Robbery;Prosecution;12
2019;2;February;Male;Adult;White;Robbery;Released Under Investigation;1
2019;2;February;Male;Adult;White;Sexual Offences;No Further Action;103
2019;2;February;Male;Adult;White;Sexual Offences;Other Disposals;9
2019;2;February;Male;Adult;White;Sexual Offences;Out of Court;9
2019;2;February;Male;Adult;White;Sexual Offences;Prosecution;49
2019;2;February;Male;Adult;White;Sexual Offences;Released Under Investigation;2
2019;2;February;Male;Adult;White;Sexual Offences;To Court;3
2019;2;February;Male;Adult;White;Weapons;No Further Action;122
2019;2;February;Male;Adult;White;Weapons;Other Disposals;3
2019;2;February;Male;Adult;White;Weapons;Out of Court;9
2019;2;February;Male;Adult;White;Weapons;Prosecution;128
2019;2;February;Male;Not Recorded;Asian;Assault;Other Disposals;1
2019;2;February;Male;Not Recorded;Black;Other Offence;Prosecution;1
2019;2;February;Male;Not Recorded;White;Drugs - Other;Prosecution;1
2019;2;February;Male;Not Recorded;White;Other Offence;Prosecution;1
2019;2;February;Male;Youth;Asian;Assault;No Further Action;10
2019;2;February;Male;Youth;Asian;Assault;Prosecution;1
2019;2;February;Male;Youth;Asian;Drug Possession;No Further Action;14
2019;2;February;Male;Youth;Asian;Drug Possession;Out of Court;2
2019;2;February;Male;Youth;Asian;Drug Possession;Prosecution;5
