Arrest Year;Arrest Month;Arrest Month Name;Gender;Age Group;Ethnicity (4+1);First Arrest Offnece;Domestic Abuse Flag;Arrest Count
2022;4;April;Female;Youth;Asian;Burglary;No;1
2022;4;April;Female;Youth;Asian;Other Offence;No;3
2022;4;April;Female;Youth;Asian;Other Offence;Yes;2
2022;4;April;Female;Youth;Black;Assault;No;15
2022;4;April;Female;Youth;Black;Assault;Yes;4
2022;4;April;Female;Youth;Black;Drugs;No;2
2022;4;April;Female;Youth;Black;Murder;No;1
2022;4;April;Female;Youth;Black;Offensive Weapons;No;5
2022;4;April;Female;Youth;Black;Other Offence;No;26
2022;4;April;Female;Youth;Black;Other Offence;Yes;1
2022;4;April;Female;Youth;Black;Robbery;No;9
2022;4;April;Female;Youth;Black;Theft;No;4
2022;4;April;Female;Youth;Not Recorded;Other Offence;No;2
2022;4;April;Female;Youth;Other ;Assault;No;1
2022;4;April;Female;Youth;Other ;Other Offence;No;2
2022;4;April;Female;Youth;White;Assault;No;13
2022;4;April;Female;Youth;White;Assault;Yes;3
2022;4;April;Female;Youth;White;Burglary;No;1
2022;4;April;Female;Youth;White;Offensive Weapons;No;2
2022;4;April;Female;Youth;White;Other Offence;No;16
2022;4;April;Female;Youth;White;Other Offence;Yes;1
2022;4;April;Female;Youth;White;Robbery;No;3
2022;4;April;Female;Youth;White;Sexual Offences;No;1
2022;4;April;Female;Youth;White;Theft;No;7
2022;4;April;Male;Adult;Asian;Assault;No;97
2022;4;April;Male;Adult;Asian;Assault;Yes;168
2022;4;April;Male;Adult;Asian;Burglary;No;21
2022;4;April;Male;Adult;Asian;Burglary;Yes;2
2022;4;April;Male;Adult;Asian;Driving;No;61
2022;4;April;Male;Adult;Asian;Drugs;No;159
2022;4;April;Male;Adult;Asian;Immigration;No;35
2022;4;April;Male;Adult;Asian;Murder;No;32
2022;4;April;Male;Adult;Asian;Murder;Yes;27
2022;4;April;Male;Adult;Asian;Offensive Weapons;No;33
2022;4;April;Male;Adult;Asian;Offensive Weapons;Yes;1
2022;4;April;Male;Adult;Asian;Other Offence;No;443
2022;4;April;Male;Adult;Asian;Other Offence;Yes;158
2022;4;April;Male;Adult;Asian;Robbery;No;15
2022;4;April;Male;Adult;Asian;Sexual Offences;No;78
2022;4;April;Male;Adult;Asian;Sexual Offences;Yes;16
2022;4;April;Male;Adult;Asian;Theft;No;41
2022;4;April;Male;Adult;Asian;Theft;Yes;2
2022;4;April;Male;Adult;Black;Assault;No;195
2022;4;April;Male;Adult;Black;Assault;Yes;168
2022;4;April;Male;Adult;Black;Burglary;No;43
2022;4;April;Male;Adult;Black;Burglary;Yes;3
2022;4;April;Male;Adult;Black;Driving;No;117
2022;4;April;Male;Adult;Black;Drugs;No;323
2022;4;April;Male;Adult;Black;Immigration;No;19
2022;4;April;Male;Adult;Black;Murder;No;49
2022;4;April;Male;Adult;Black;Murder;Yes;22
2022;4;April;Male;Adult;Black;Offensive Weapons;No;126
2022;4;April;Male;Adult;Black;Other Offence;No;921
2022;4;April;Male;Adult;Black;Other Offence;Yes;189
2022;4;April;Male;Adult;Black;Robbery;No;50
2022;4;April;Male;Adult;Black;Robbery;Yes;1
2022;4;April;Male;Adult;Black;Sexual Offences;No;93
2022;4;April;Male;Adult;Black;Sexual Offences;Yes;17
2022;4;April;Male;Adult;Black;Theft;No;106
2022;4;April;Male;Adult;Black;Theft;Yes;8
2022;4;April;Male;Adult;Not Recorded;Assault;No;8
2022;4;April;Male;Adult;Not Recorded;Assault;Yes;4
2022;4;April;Male;Adult;Not Recorded;Burglary;No;3
2022;4;April;Male;Adult;Not Recorded;Driving;No;11
2022;4;April;Male;Adult;Not Recorded;Drugs;No;10
2022;4;April;Male;Adult;Not Recorded;Immigration;No;8
2022;4;April;Male;Adult;Not Recorded;Murder;No;2
2022;4;April;Male;Adult;Not Recorded;Offensive Weapons;No;2
2022;4;April;Male;Adult;Not Recorded;Other Offence;No;39
2022;4;April;Male;Adult;Not Recorded;Other Offence;Yes;7
2022;4;April;Male;Adult;Not Recorded;Robbery;No;1
2022;4;April;Male;Adult;Not Recorded;Sexual Offences;No;2
2022;4;April;Male;Adult;Not Recorded;Theft;No;3
2022;4;April;Male;Adult;Other ;Assault;No;29
2022;4;April;Male;Adult;Other ;Assault;Yes;24
2022;4;April;Male;Adult;Other ;Burglary;No;12
2022;4;April;Male;Adult;Other ;Driving;No;7
2022;4;April;Male;Adult;Other ;Drugs;No;32
2022;4;April;Male;Adult;Other ;Immigration;No;11
2022;4;April;Male;Adult;Other ;Murder;No;9
2022;4;April;Male;Adult;Other ;Murder;Yes;3
2022;4;April;Male;Adult;Other ;Offensive Weapons;No;11
2022;4;April;Male;Adult;Other ;Other Offence;No;122
2022;4;April;Male;Adult;Other ;Other Offence;Yes;29
2022;4;April;Male;Adult;Other ;Robbery;No;8
2022;4;April;Male;Adult;Other ;Sexual Offences;No;10
2022;4;April;Male;Adult;Other ;Sexual Offences;Yes;1
2022;4;April;Male;Adult;Other ;Theft;No;11
2022;4;April;Male;Adult;Other ;Theft;Yes;1
2022;4;April;Male;Adult;White;Assault;No;359
2022;4;April;Male;Adult;White;Assault;Yes;316
2022;4;April;Male;Adult;White;Burglary;No;116
2022;4;April;Male;Adult;White;Burglary;Yes;7
2022;4;April;Male;Adult;White;Driving;No;189
2022;4;April;Male;Adult;White;Drugs;No;384
2022;4;April;Male;Adult;White;Drugs;Yes;2
2022;4;April;Male;Adult;White;Immigration;No;64
2022;4;April;Male;Adult;White;Murder;No;53
2022;4;April;Male;Adult;White;Murder;Yes;32
2022;4;April;Male;Adult;White;Offensive Weapons;No;107
2022;4;April;Male;Adult;White;Offensive Weapons;Yes;2
2022;4;April;Male;Adult;White;Other Offence;No;1.521
2022;4;April;Male;Adult;White;Other Offence;Yes;346
2022;4;April;Male;Adult;White;Robbery;No;29
2022;4;April;Male;Adult;White;Robbery;Yes;1
2022;4;April;Male;Adult;White;Sexual Offences;No;196
2022;4;April;Male;Adult;White;Sexual Offences;Yes;19
2022;4;April;Male;Adult;White;Theft;No;220
2022;4;April;Male;Adult;White;Theft;Yes;9
2022;4;April;Male;Not Recorded;Asian;Theft;No;1
2022;4;April;Male;Not Recorded;Black;Assault;No;1
2022;4;April;Male;Not Recorded;Black;Other Offence;No;1
2022;4;April;Male;Not Recorded;Not Recorded;Other Offence;No;1
